THE-20250320-87018,The Home Depot,"Tylerside, MH",Storage & Organization,,STO-435815,Bosch,358.42,20,20,7168.4,5734.72,Contractors' Warehouse CBC,2025-03-20 03:54:05
THE-20250509-34326,The Home Depot,"Michaelberg, SD",Electrical,Garage Organization,ELE-286949,Philips,81.25,6,3,487.5,472.88,Lowe's MVPs Pro Rewards,2025-05-09 19:33:11
FLO-20250709-65598,Floor & Decor,"Hallmouth, HI",Flooring,Drywall Patch,FLO-363152,Samsung,1.77,185,15,327.45,278.33,Do it Best Rewards,2025-07-09 21:40:15
ACE-20240330-18363,Ace Hardware,"Port Robertberg, ME",Appliances,Electrical Upgrade,APP-104336,Behr,2534.18,10,10,25341.8,22807.62,None,2024-03-30 04:32:57
FLO-20240513-54876,Floor & Decor,"East Pamelaview, AK",Flooring,Interior Painting,FLO-195754,Toro,3.83,309,15,1183.47,1005.95,Menards Contractor,2024-05-13 23:06:20
MEN-20250219-76643,Menards,"Patrickberg, AZ",Flooring,Drywall Patch,FLO-509595,Kobalt,4.73,32,10,151.36,136.22,Menards Contractor,2025-02-19 09:17:39
84-20240219-89753,84 Lumber,"Hillhaven, AL",Tools & Hardware,Irrigation Setup,TOO-630338,Milwaukee,345.13,5,5,1725.65,1639.37,Home Depot Pro Xtra,2024-02-19 23:01:52
COS-20250514-69889,Costco,"East Charlesland, WV",Doors & Windows,Exterior Painting,DOO-347160,Rust-Oleum,234.93,1,10,234.93,211.44,Menards Contractor,2025-05-14 05:43:04
MEN-20240302-24902,Menards,"Smithborough, TN",Storage & Organization,Landscaping,STO-353963,Moen,86.76,40,15,3470.4,2949.84,Menards Contractor,2024-03-02 09:13:00
MEN-20240407-12889,Menards,"Cassandraville, VT",Kitchen & Bath,Deck Build,KIT-358689,Bosch,277.81,50,0,13890.5,13890.5,Do it Best Rewards,2024-04-07 12:38:42
84-20250307-55432,84 Lumber,"Ramirezside, DE",Tools & Hardware,Plumbing Rough-In,TOO-965255,LG,982.67,8,15,7861.36,6682.16,Lowe's MVPs Pro Rewards,2025-03-07 20:18:24
LOW-20241107-13572,Lowe's,"Robertfurt, AZ",Storage & Organization,Garage Organization,STO-891524,Milwaukee,357.2,1,0,357.2,357.2,None,2024-11-07 22:02:34
COS-20240229-14987,Costco,"Port Gregory, FL",Appliances,HVAC Replacement,APP-642738,Whirlpool,2462.5,4,0,9850,9850,,2024-02-29 16:42:17
MEN-20240919-18272,Menards,"Savageton, SD",Paint,Basement Finish,PAI-521634,Ryobi,281.71,20,15,5634.2,4789.07,None,2024-09-19 23:13:35
MEN-20240505-81224,Menards,"East Michelleshire, OK",Storage & Organization,Exterior Painting,STO-257130,Kwikset,75.45,1,0,75.45,75.45,Ace Rewards,2024-05-05 01:29:13
MEN-20250713-42706,Menards,"South Garrettport, UT",Doors & Windows,Plumbing Rough-In,DOO-319710,Makita,1005.4,8,5,8043.2,7641.04,Lowe's MVPs Pro Rewards,2025-07-13 19:14:00
84-20241017-98429,84 Lumber,"New Diana, SC",Lumber & Building Materials,Deck Build,LUM-827670,Glidden,1104.65,6,15,6627.9,5633.71,Lowe's MVPs Pro Rewards,2024-10-17 04:46:28
HAR-20240513-65701,Harbor Freight Tools,"Isaacburgh, PW",Flooring,Plumbing Rough-In,FLO-323136,Bosch,0.98,305,25,298.9,224.17,Lowe's MVPs Pro Rewards,2024-05-13 15:58:09
FLO-20240912-36930,Floor & Decor,"Stewartland, PA",Lumber & Building Materials,Drywall Patch,LUM-281069,Glidden,918,2,5,1836,1744.2,Lowe's MVPs Pro Rewards,2024-09-12 03:29:35
DO-20250617-61765,Do it Best,"South Sarah, CA",Lumber & Building Materials,Interior Painting,LUM-302135,Husky,586.09,15,10,8791.35,7912.22,Menards Contractor,2025-06-17 08:23:00
DO-20241230-45108,Do it Best,"Lake Wendy, UT",Kitchen & Bath,Roof Repair,KIT-817369,Rust-Oleum,2164.98,20,15,43299.6,36804.66,Lowe's MVPs Pro Rewards,2024-12-30 20:51:08
HAR-20250303-39189,Harbor Freight Tools,"Ruthton, MA",HVAC,Kitchen Remodel,HVA-690797,Makita,4282.45,20,15,85649,72801.65,Do it Best Rewards,2025-03-03 13:39:54
WAL-20240523-36276,Walmart,,Drywall & Insulation,Window Replacement,DRY-389314,GE,147.2,30,15,4416,3753.6,None,2024-05-23 16:29:01
LOW-20250316-29574,Lowe's,,Appliances,Electrical Upgrade,APP-245572,Toro,1126.23,6,3,6757.38,6554.66,Ace Rewards,2025-03-16 20:18:21
FLO-20241217-14554,Floor & Decor,"Leonhaven, HI",Drywall & Insulation,Landscaping,DRY-748025,GE,49.8,12,20,597.6,478.08,Contractors' Warehouse CBC,2024-12-17 13:26:14
THE-20241009-32170,The Home Depot,"Mccallton, NJ",Kitchen & Bath,Shed Construction,KIT-369667,Glidden,246.75,3,2,740.25,725.44,Contractors' Warehouse CBC,2024-10-09 04:18:43
WAL-20250506-15837,Walmart,"Johnsonton, NE",Drywall & Insulation,Irrigation Setup,DRY-572689,Behr,36.01,15,12,540.15,475.33,Lowe's MVPs Pro Rewards,2025-05-06 07:00:41
THE-20250430-90205,The Home Depot,"Lake Elizabeth, NH",Drywall & Insulation,Plumbing Rough-In,DRY-345807,GE,11.6,25,20,290,232,Do it Best Rewards,2025-04-30 12:12:50
COS-20240926-56666,Costco,"Kevinstad, AL",Storage & Organization,Irrigation Setup,STO-604667,Kobalt,194.48,2,0,388.96,388.96,Contractors' Warehouse CBC,2024-09-26 20:43:18
WAL-20250424-13281,Walmart,"Rileyview, NM",Outdoor & Garden,Exterior Painting,OUT-393823,Whirlpool,116.57,6,10,699.42,629.48,,2025-04-24 23:28:47
84-20250731-12389,84 Lumber,"West Jeffreyhaven, NY",Doors & Windows,HVAC Replacement,DOO-141481,Rust-Oleum,672.52,15,15,10087.8,8574.63,Home Depot Pro Xtra,2025-07-31 21:44:58
LOW-20240429-40743,,"Lake Randy, MA",HVAC,,HVA-321680,Milwaukee,181.8,15,10,2727,2454.3,None,2024-04-29 10:21:34
84-20250318-29561,84 Lumber,"West Holly, ND",Plumbing,Irrigation Setup,PLU-969470,Samsung,343.87,50,0,17193.5,17193.5,Menards Contractor,2025-03-18 02:41:32
THE-20240928-94247,The Home Depot,"West Sonya, FL",Storage & Organization,Landscaping,STO-251994,Glidden,333.05,1,13,333.05,289.75,Lowe's MVPs Pro Rewards,2024-09-28 10:52:35
THE-20241129-70894,The Home Depot,"Lake Robert, OR",Flooring,,FLO-513681,Rust-Oleum,4.67,35,10,163.45,147.1,Do it Best Rewards,2024-11-29 02:36:18
LOW-20250404-90501,Lowe's,"North Patrick, FM",HVAC,Fence Installation,HVA-812766,EGO,831.22,6,0,4987.32,4987.32,None,2025-04-04 08:53:50
84-20240323-18588,84 Lumber,"South Jodi, CO",Plumbing,Bathroom Renovation,PLU-568549,Toro,447.92,1,2,447.92,438.96,Do it Best Rewards,2024-03-23 10:47:01
HAR-20241215-97175,Harbor Freight Tools,"New Jennaport, IA",Doors & Windows,Bathroom Renovation,DOO-232759,Moen,949.87,2,0,1899.74,1899.74,Contractors' Warehouse CBC,2024-12-15 02:38:22
LOW-20241231-42143,Lowe's,"Cameronland, PW",Outdoor & Garden,Irrigation Setup,OUT-635013,EGO,121.5,2,0,243,243,Ace Rewards,2024-12-31 23:21:30
FLO-20250311-60067,Floor & Decor,"Olsonmouth, FL",Lighting & Fans,Irrigation Setup,LIG-280818,Husky,259.1,8,20,2072.8,1658.24,None,2025-03-11 03:45:28
CON-20250114-76039,Contractors' Warehouse,"Lake Annaville, AR",Lighting & Fans,Exterior Painting,LIG-173725,Kobalt,453.19,1,0,453.19,453.19,Do it Best Rewards,2025-01-14 20:38:39
WAL-20250801-80446,Walmart,,Kitchen & Bath,Bathroom Renovation,KIT-194942,Bosch,1308.77,6,10,7852.62,7067.36,Menards Contractor,2025-08-01 23:58:32
MEN-20240910-10759,Menards,,Tools & Hardware,Garage Organization,TOO-973055,EGO,217.35,30,10,6520.5,5868.45,,2024-09-10 03:27:53
WAL-20240910-10749,Walmart,"Port Ronald, MI",Outdoor & Garden,Shed Construction,OUT-524675,Samsung,363,25,20,9075,7260,Menards Contractor,2024-09-10 21:48:39
HAR-20240907-36537,Harbor Freight Tools,"Robertstad, OR",Tools & Hardware,Tile Backsplash,TOO-923009,Milwaukee,1442.75,5,5,7213.75,6853.06,Contractors' Warehouse CBC,2024-09-07 00:55:46
CON-20240305-51857,Contractors' Warehouse,"North Lindaview, ID",Tools & Hardware,Landscaping,TOO-308983,LG,669.9,25,20,16747.5,13398,None,2024-03-05 00:00:22
FLO-20250711-11470,Floor & Decor,"Lake Shane, GA",Tools & Hardware,HVAC Replacement,,Toro,211.1,25,20,5277.5,4222,Ace Rewards,2025-07-11 02:28:07
DO-20250513-95941,Do it Best,"North Jeremyhaven, IL",Tools & Hardware,Window Replacement,TOO-211476,Behr,1078.47,3,5,3235.41,3073.64,Menards Contractor,2025-05-13 15:46:44
THE-20250621-56328,The Home Depot,"New Debra, WY",Tools & Hardware,Exterior Painting,TOO-965470,Glidden,506.36,4,5,2025.44,1924.17,Lowe's MVPs Pro Rewards,2025-06-21 13:51:00
THE-20241101-71149,The Home Depot,"Jacobville, VA",Drywall & Insulation,Drywall Patch,DRY-467991,Whirlpool,100.73,8,15,805.84,684.96,Ace Rewards,2024-11-01 05:56:08
84-20250415-99226,84 Lumber,"South Carol, WI",Flooring,Irrigation Setup,FLO-170283,Kwikset,5.33,229,15,1220.57,1037.48,Lowe's MVPs Pro Rewards,2025-04-15 00:12:42
COS-20240505-68724,Costco,"East Taylorfurt, OR",Paint,Drywall Patch,PAI-484705,GE,242.62,2,2,485.24,475.54,Contractors' Warehouse CBC,2024-05-05 10:06:58
CON-20250803-56224,Contractors' Warehouse,"New Ashleyfurt, ND",Lumber & Building Materials,Exterior Painting,LUM-788395,Toro,50.25,30,20,1507.5,1206,Lowe's MVPs Pro Rewards,2025-08-03 12:11:53
ACE-20250611-54733,Ace Hardware,"Ashleyside, KS",Drywall & Insulation,Drywall Patch,DRY-283847,Husky,143.89,30,15,4316.7,3669.19,Menards Contractor,2025-06-11 14:06:26
COS-20241019-68365,Costco,"Perrystad, VI",Electrical,Flooring Install,ELE-812511,Bosch,394.41,30,12,11832.3,10412.42,Ace Rewards,2024-10-19 12:54:02
MEN-20250519-86192,Menards,"Chavezland, SC",Outdoor & Garden,Shed Construction,OUT-436976,Milwaukee,172.35,50,25,8617.5,6463.12,Lowe's MVPs Pro Rewards,2025-05-19 15:20:23
DO-20240529-26389,Do it Best,"Port Priscillaton, AS",Drywall & Insulation,Irrigation Setup,DRY-875641,Kobalt,84.79,20,0,1695.8,1695.8,Menards Contractor,2024-05-29 18:05:34
ACE-20241220-17892,Ace Hardware,"Alexanderstad, ND",Appliances,Fence Installation,APP-761751,Whirlpool,808.59,8,10,6468.72,5821.85,Lowe's MVPs Pro Rewards,2024-12-20 13:25:09
LOW-20250110-98287,Lowe's,"Hardymouth, AZ",Appliances,Plumbing Rough-In,APP-978871,Husky,2954.75,3,3,8864.25,8598.32,Lowe's MVPs Pro Rewards,2025-01-10 10:38:13
DO-20250610-62338,Do it Best,"Danielsfort, IL",Electrical,Basement Finish,ELE-579967,Milwaukee,271.37,100,20,27137,21709.6,Home Depot Pro Xtra,2025-06-10 12:41:06
CON-20240425-79350,Contractors' Warehouse,"Josephtown, MD",Storage & Organization,Electrical Upgrade,STO-304625,Toro,204.07,5,0,1020.35,1020.35,Do it Best Rewards,2024-04-25 04:42:04
ACE-20250526-69761,Ace Hardware,"East Brianna, OH",Lighting & Fans,Landscaping,LIG-565054,Schlage,478.01,5,3,2390.05,2318.35,Home Depot Pro Xtra,2025-05-26 12:15:09
WAL-20250211-85311,Walmart,,Lumber & Building Materials,Roof Repair,LUM-220589,GE,704.5,15,15,10567.5,8982.38,Home Depot Pro Xtra,2025-02-11 11:58:19
84-20250401-59472,84 Lumber,"Davidshire, FM",Outdoor & Garden,Bathroom Renovation,OUT-931688,Glidden,1000.31,8,10,8002.48,7202.23,Menards Contractor,2025-04-01 23:45:48
WAL-20250114-56025,Walmart,"Lake Frederick, MH",Storage & Organization,Irrigation Setup,STO-579822,Moen,446.82,20,10,8936.4,8042.76,,2025-01-14 12:12:17
THE-20240616-94676,The Home Depot,"Kristinaton, GU",Plumbing,Roof Repair,PLU-499144,Behr,693.14,50,10,34657,31191.3,Ace Rewards,2024-06-16 19:08:17
COS-20250617-75142,Costco,"Bennettton, LA",Lumber & Building Materials,Shed Construction,LUM-875953,Toro,250.23,2,0,500.46,500.46,Contractors' Warehouse CBC,2025-06-17 15:03:54
MEN-20241225-33163,Menards,"North Ginaburgh, SD",Electrical,Exterior Painting,ELE-883263,Ryobi,793.44,6,0,4760.64,4760.64,,2024-12-25 17:46:54
THE-20240913-11450,The Home Depot,,Lighting & Fans,Irrigation Setup,LIG-931348,GE,299.5,6,0,1797,1797,Home Depot Pro Xtra,2024-09-13 02:37:54
WAL-20250404-54508,Walmart,"Evansbury, GU",Outdoor & Garden,Window Replacement,OUT-361223,Bosch,893.13,20,15,17862.6,15183.21,Do it Best Rewards,2025-04-04 12:14:17
MEN-20241016-65897,Menards,"South Emilyberg, NH",Plumbing,Fence Installation,PLU-407864,Husky,209.62,1,0,209.62,209.62,Menards Contractor,2024-10-16 07:37:57
LOW-20250306-84403,Lowe's,"Shaneview, NV",Doors & Windows,Roof Repair,DOO-905564,Kobalt,507.18,2,0,1014.36,1014.36,Menards Contractor,2025-03-06 23:52:22
WAL-20250525-92555,Walmart,"Lake Josephmouth, KS",Doors & Windows,Door Install,DOO-431507,Milwaukee,682.15,30,10,20464.5,18418.05,Home Depot Pro Xtra,2025-05-25 23:25:25
CON-20241027-58321,Contractors' Warehouse,"Jordanmouth, MI",Storage & Organization,Fence Installation,STO-934896,Delta,48.54,4,0,194.16,194.16,Home Depot Pro Xtra,2024-10-27 17:32:20
HAR-20250130-37220,Harbor Freight Tools,"Allenburgh, IL",HVAC,HVAC Replacement,HVA-633023,Behr,2500.43,10,0,25004.3,25004.3,Do it Best Rewards,2025-01-30 22:07:35
WAL-20240327-41762,Walmart,"Port Michelleport, MO",Appliances,,APP-996769,EGO,1738.33,10,0,17383.3,17383.3,Ace Rewards,2024-03-27 23:17:33
DO-20240723-19723,,"North Eric, UT",Storage & Organization,Flooring Install,STO-844294,Delta,75.97,3,0,227.91,227.91,Contractors' Warehouse CBC,2024-07-23 14:08:41
DO-20241102-27182,Do it Best,"New Christopher, ND",Doors & Windows,Garage Organization,DOO-498259,Husky,310.47,15,15,4657.05,3958.49,None,2024-11-02 16:54:45
WAL-20250106-81091,Walmart,"North Joyce, NJ",HVAC,Window Replacement,HVA-747512,Philips,3194.55,10,5,31945.5,30348.22,Home Depot Pro Xtra,2025-01-06 20:04:53
THE-20250410-74787,The Home Depot,"Robertshaven, MO",Tools & Hardware,Kitchen Remodel,TOO-865663,Makita,1378.49,1,0,1378.49,1378.49,None,2025-04-10 08:31:25
ACE-20241129-19017,Ace Hardware,"North Katherineburgh, CT",Lumber & Building Materials,Fence Installation,LUM-331629,Samsung,1130.42,4,0,4521.68,4521.68,Do it Best Rewards,2024-11-29 13:10:34
84-20240607-25539,84 Lumber,"Morrisfurt, NY",Kitchen & Bath,Shed Construction,KIT-148432,Husky,2871.88,5,0,14359.4,14359.4,None,2024-06-07 17:10:47
CON-20240523-84918,Contractors' Warehouse,"Port Maryport, DE",HVAC,Landscaping,HVA-830751,Behr,1089.44,12,15,13073.28,11112.29,,2024-05-23 15:10:45
FLO-20240820-85979,Floor & Decor,"Port Patricia, NE",Storage & Organization,Window Replacement,STO-525166,LG,76.37,3,0,229.11,229.11,Contractors' Warehouse CBC,2024-08-20 02:07:33
FLO-20240422-98474,Floor & Decor,"New Mollymouth, ME",Lumber & Building Materials,Plumbing Rough-In,LUM-107487,Rust-Oleum,488.6,1,0,488.6,488.6,Ace Rewards,2024-04-22 05:56:53
ACE-20250316-71660,Ace Hardware,"South Charles, WI",Lumber & Building Materials,Shed Construction,LUM-965782,Samsung,894.84,8,10,7158.72,6442.85,Menards Contractor,2025-03-16 23:16:06
FLO-20240707-47768,Floor & Decor,"North Jimmyside, KS",HVAC,Exterior Painting,HVA-774240,EGO,1048.23,25,20,26205.75,20964.6,Do it Best Rewards,2024-07-07 03:28:11
CON-20241122-40237,Contractors' Warehouse,"North Steven, VT",Lumber & Building Materials,Roof Repair,LUM-675792,Milwaukee,1051.08,12,10,12612.96,11351.66,Home Depot Pro Xtra,2024-11-22 20:27:04
MEN-20240905-26430,Menards,"East Elizabethside, AZ",Doors & Windows,Landscaping,DOO-893255,Whirlpool,195.91,2,5,391.82,372.23,Home Depot Pro Xtra,2024-09-05 13:53:20
CON-20241014-46014,Contractors' Warehouse,"Evanstown, RI",Lighting & Fans,Fence Installation,LIG-735938,Husky,56.84,3,0,170.52,170.52,Do it Best Rewards,2024-10-14 14:38:19
COS-20241230-14564,Costco,"New Madison, FM",Kitchen & Bath,Exterior Painting,KIT-899794,Glidden,2379.78,1,0,2379.78,2379.78,Contractors' Warehouse CBC,2024-12-30 01:14:21
COS-20250711-39440,Costco,"South Jonathantown, WY",Appliances,Deck Build,APP-645119,Philips,1834.32,12,15,22011.84,18710.06,Contractors' Warehouse CBC,2025-07-11 14:04:25
LOW-20241105-24431,Lowe's,"West Brendan, AZ",Drywall & Insulation,Shed Construction,DRY-959959,Schlage,29.33,5,8,146.65,134.92,Lowe's MVPs Pro Rewards,2024-11-05 05:25:23
FLO-20250504-67119,Floor & Decor,"East Petertown, VA",Outdoor & Garden,Deck Build,OUT-973347,Husky,1227.6,12,12,14731.2,12963.46,Home Depot Pro Xtra,2025-05-04 10:40:12
DO-20240929-49689,Do it Best,"Jaredfurt, RI",Appliances,Fence Installation,APP-618001,Husky,1434,4,5,5736,5449.2,Home Depot Pro Xtra,2024-09-29 07:54:24
WAL-20240602-24500,Walmart,"Lake Dianeland, PA",Electrical,Interior Painting,ELE-905624,Whirlpool,737.44,40,20,29497.6,23598.08,Menards Contractor,2024-06-02 21:39:27
MEN-20250127-56054,Menards,"Elizabethland, MO",Doors & Windows,Flooring Install,DOO-702445,Samsung,827.67,100,2,82767,81111.66,Contractors' Warehouse CBC,2025-01-27 18:58:45
ACE-20240829-24297,Ace Hardware,"Durhamtown, AZ",Storage & Organization,Flooring Install,STO-515840,Delta,151.02,20,0,3020.4,3020.4,Menards Contractor,2024-08-29 20:29:30
COS-20250311-63618,Costco,"Johnborough, MN",Doors & Windows,Roof Repair,DOO-604374,Kwikset,434.96,4,10,1739.84,1565.86,Home Depot Pro Xtra,2025-03-11 22:14:49
HAR-20240925-78902,Harbor Freight Tools,"South Davidland, CA",Lumber & Building Materials,Landscaping,LUM-776827,Toro,830.11,4,7,3320.44,3088.01,Lowe's MVPs Pro Rewards,2024-09-25 11:57:28
DO-20240514-22389,Do it Best,"Lake Nathanielstad, IL",Appliances,HVAC Replacement,APP-511323,Schlage,1205.27,25,15,30131.75,25611.99,,2024-05-14 10:20:21
84-20250206-19463,84 Lumber,"West Nicole, MA",Drywall & Insulation,Landscaping,DRY-958098,Makita,9.7,3,0,29.1,29.1,Ace Rewards,2025-02-06 00:19:06
MEN-20250619-26945,Menards,"New William, CT",Lighting & Fans,Flooring Install,LIG-530514,DEWALT,230.97,4,5,923.88,877.69,Ace Rewards,2025-06-19 01:21:54
DO-20250115-58530,Do it Best,"Brendaland, OR",Lumber & Building Materials,Electrical Upgrade,LUM-528736,Delta,476.92,2,0,953.84,953.84,,2025-01-15 22:14:31
CON-20250215-10438,Contractors' Warehouse,"North Garyberg, OR",Kitchen & Bath,Shed Construction,KIT-410476,Schlage,2337.41,8,0,18699.28,18699.28,Do it Best Rewards,2025-02-15 17:28:28
THE-20240709-56275,The Home Depot,"New Gregorymouth, NV",Flooring,Interior Painting,FLO-432469,Behr,5.94,397,28,2358.18,1697.89,,2024-07-09 23:12:38
FLO-20250625-98538,Floor & Decor,"Novakview, IN",Doors & Windows,Deck Build,DOO-161239,Delta,582.75,5,5,2913.75,2768.06,Home Depot Pro Xtra,2025-06-25 23:41:33
HAR-20250202-61754,Harbor Freight Tools,"Port Kelly, MT",Storage & Organization,Drywall Patch,STO-296119,Rust-Oleum,252.77,6,3,1516.62,1471.12,Home Depot Pro Xtra,2025-02-02 07:09:38
84-20250113-19267,84 Lumber,"Port Amanda, NE",Outdoor & Garden,Kitchen Remodel,OUT-667863,Kobalt,556.18,5,10,2780.9,2502.81,Lowe's MVPs Pro Rewards,2025-01-13 16:01:46
ACE-20250618-41303,Ace Hardware,,HVAC,Plumbing Rough-In,HVA-807578,Kwikset,4284.06,10,5,42840.6,40698.57,,2025-06-18 15:07:46
DO-20240818-17201,Do it Best,"Lindachester, AK",Flooring,Bathroom Renovation,FLO-119812,Bosch,3.88,165,15,640.2,544.17,Menards Contractor,2024-08-18 19:52:42
CON-20250619-46801,Contractors' Warehouse,"Port Richard, FL",Plumbing,Exterior Painting,PLU-436123,Glidden,231.54,60,20,13892.4,11113.92,None,2025-06-19 11:56:49
COS-20250228-79273,Costco,"North Melissa, IN",Paint,Tile Backsplash,PAI-660299,Glidden,231.86,1,0,231.86,231.86,None,2025-02-28 22:45:29
ACE-20241029-59476,Ace Hardware,"East Pamelaton, ID",HVAC,Interior Painting,HVA-492503,Schlage,510.88,25,15,12772,10856.2,None,2024-10-29 17:11:29
HAR-20250401-78320,Harbor Freight Tools,"Port Brianahaven, NV",Flooring,Plumbing Rough-In,FLO-441257,Schlage,3.8,245,20,931,744.8,Contractors' Warehouse CBC,2025-04-01 01:51:24
WAL-20250126-50613,Walmart,"Johnsonfurt, CT",Outdoor & Garden,Roof Repair,OUT-781478,Glidden,212.55,3,0,637.65,637.65,Ace Rewards,2025-01-26 12:05:00
CON-20240522-62368,Contractors' Warehouse,"South Sandrashire, MH",HVAC,Electrical Upgrade,HVA-984392,Moen,315.51,1,0,315.51,315.51,Lowe's MVPs Pro Rewards,2024-05-22 07:01:51
COS-20250526-30946,Costco,"Rothstad, PA",Doors & Windows,Exterior Painting,DOO-627080,Glidden,1060.53,20,15,21210.6,18029.01,Lowe's MVPs Pro Rewards,2025-05-26 03:07:07
CON-20250421-17827,Contractors' Warehouse,"New Aliciabury, WY",Tools & Hardware,Exterior Painting,TOO-613145,Milwaukee,219.66,3,0,658.98,658.98,Do it Best Rewards,2025-04-21 13:51:47
DO-20240817-97362,Do it Best,"Lake Melanie, KS",Electrical,Kitchen Remodel,ELE-479444,GE,24.35,5,0,121.75,121.75,Ace Rewards,2024-08-17 11:46:44
COS-20240331-79008,Costco,"East Barbara, IA",Doors & Windows,Shed Construction,DOO-271348,Milwaukee,1146.56,3,0,3439.68,3439.68,None,2024-03-31 05:50:43
ACE-20250210-30816,Ace Hardware,"South Paulmouth, MH",HVAC,Basement Finish,HVA-297838,Philips,1658.19,10,5,16581.9,15752.81,Menards Contractor,2025-02-10 23:40:18
LOW-20240329-67426,Lowe's,"Amandafurt, AS",Plumbing,Plumbing Rough-In,PLU-860085,Kwikset,516,6,0,3096,3096,Menards Contractor,2024-03-29 06:03:53
WAL-20250203-60111,Walmart,"Lake Heidi, PR",Outdoor & Garden,Door Install,OUT-665733,Husky,174.98,12,5,2099.76,1994.77,None,2025-02-03 06:57:41
HAR-20241229-28497,Harbor Freight Tools,"Port Karen, HI",Outdoor & Garden,Window Replacement,OUT-597805,Samsung,555.2,2,0,1110.4,1110.4,Contractors' Warehouse CBC,2024-12-29 05:32:33
LOW-20240821-86252,Lowe's,"New Leah, IL",Drywall & Insulation,Exterior Painting,DRY-271034,Philips,147.34,2,5,294.68,279.95,Do it Best Rewards,2024-08-21 14:29:46
DO-20240816-67910,Do it Best,"East Sandra, FM",HVAC,Fence Installation,HVA-819056,Husky,3977.97,5,0,19889.85,19889.85,Ace Rewards,2024-08-16 19:07:33
HAR-20250126-47456,,"Michelleborough, IA",Outdoor & Garden,Garage Organization,OUT-641306,Moen,947.42,6,10,5684.52,5116.07,Contractors' Warehouse CBC,2025-01-26 23:22:57
THE-20250321-29483,The Home Depot,"Powellview, MO",Tools & Hardware,Tile Backsplash,TOO-432408,Moen,1196.56,6,10,7179.36,6461.42,Do it Best Rewards,2025-03-21 10:54:54
THE-20240626-34968,The Home Depot,"New Becky, WA",Tools & Hardware,Tile Backsplash,TOO-689772,Philips,308.39,4,0,1233.56,1233.56,Ace Rewards,2024-06-26 09:39:47
WAL-20250715-21662,Walmart,"New Debra, NE",Lumber & Building Materials,Tile Backsplash,LUM-623855,Kwikset,565.33,60,15,33919.8,28831.83,Ace Rewards,2025-07-15 09:00:38
